HocoNum,TechType,HighSpeed,population,HoldingCompanyName
131349,DOCSIS,0,8809,Three River Telco
131349,DSL,0,1996,Three River Telco
131349,FTTH,0,3686,Three River Telco
131354,DSL,0,959,Titonka Telephone Company
131354,FTTH,0,961,Titonka Telephone Company
131357,DSL,0,2679,Tohono O'Odham Utility Authority
131357,FTTH,0,3848,Tohono O'Odham Utility Authority
131358,DSL,0,1138,"Tonica Technologies, Inc."
131358,FTTH,0,261,"Tonica Technologies, Inc."
131359,DSL,0,10836,"Totah Communications, Inc."
131359,Other,0,18165,"Totah Communications, Inc."
131361,DOCSIS,0,35608,Town of Shrewsbury
131362,DSL,0,65297,"Townes Telecommunications, Inc."
131362,FTTH,0,1590,"Townes Telecommunications, Inc."
131363,DSL,0,942,"Traceroad, Inc."
131363,FTTH,0,2071,"Traceroad, Inc."
131365,DSL,0,11705,Trenton Telephone Co.
131365,FTTH,1,9263,Trenton Telephone Co.
131366,DOCSIS,0,8163,"Tri County Telephone Association, Inc."
131366,DSL,0,12481,"Tri County Telephone Association, Inc."
131366,FTTH,1,29769,"Tri County Telephone Association, Inc."
131366,Other,0,40838,"Tri County Telephone Association, Inc."
131367,DSL,0,13776,"Triangle Telephone Cooperative Assn., Inc."
131367,FTTH,1,23251,"Triangle Telephone Cooperative Assn., Inc."
131367,Other,0,24817,"Triangle Telephone Cooperative Assn., Inc."
131368,DOCSIS,0,26953,"Tri-County Communications Cooperative, Inc."
131368,DSL,0,10102,"Tri-County Communications Cooperative, Inc."
131368,FTTH,0,10833,"Tri-County Communications Cooperative, Inc."
131370,DSL,0,7360,Tri-County Telephone Membership Corporation
131370,FTTH,0,11450,Tri-County Telephone Membership Corporation
131370,Other,0,1428,Tri-County Telephone Membership Corporation
131378,DSL,0,21003,"Trumansburg Telephone Co., Inc./Ontario Telephone Co., Inc."
131378,FTTH,0,924,"Trumansburg Telephone Co., Inc./Ontario Telephone Co., Inc."
131379,DOCSIS,0,26310,"Trustees of the City of Muscatine, Iowa"
131379,FTTH,1,8593,"Trustees of the City of Muscatine, Iowa"
131379,Other,0,3611,"Trustees of the City of Muscatine, Iowa"
131383,DSL,0,35574,"Tularosa Basin Telephone Company, Inc."
131383,FTTH,0,35574,"Tularosa Basin Telephone Company, Inc."
131383,Other,0,35574,"Tularosa Basin Telephone Company, Inc."
131384,DSL,0,79262,Twin Lakes Telephone Cooperative Corporation
131384,FTTH,1,63921,Twin Lakes Telephone Cooperative Corporation
131387,DOCSIS,0,23966,UBTA-UBET Communications
131387,DSL,0,49131,UBTA-UBET Communications
131387,FTTH,1,26740,UBTA-UBET Communications
131387,Other,0,60712,UBTA-UBET Communications
131388,DSL,0,0,Union River Telephone Company
131388,FTTH,0,2116,Union River Telephone Company
131389,DSL,0,7123,Union Telephone Company
131389,FTTH,0,1960,Union Telephone Company
131394,FTTH,0,1091,Evertek Enterprises
131394,Other,0,36437,Evertek Enterprises
131395,DOCSIS,0,2796,"United Telephone Association, Inc."
131395,DSL,0,5699,"United Telephone Association, Inc."
131395,FTTH,1,4512,"United Telephone Association, Inc."
131395,Other,0,144175,"United Telephone Association, Inc."
131396,DSL,1,73265,United Communication Holding LLC
131396,FTTH,1,23936,United Communication Holding LLC
131396,Other,0,246527,United Communication Holding LLC
131397,DSL,0,11503,"UniTek, Inc."
131397,FTTH,1,7447,"UniTek, Inc."
131397,Other,0,8355,"UniTek, Inc."
131400,DSL,1,1293,Unwired Ltd.
131400,Other,0,56417,Unwired Ltd.
131401,DSL,0,367,Upsala Cooperative Telephone Association
131401,FTTH,0,3168,Upsala Cooperative Telephone Association
131404,DOCSIS,0,69977,"USA Companies, L.P."
131404,FTTH,1,7522,"USA Companies, L.P."
131404,Other,0,5225,"USA Companies, L.P."
131407,DSL,0,5986,UTMA
131407,FTTH,1,21684,UTMA
131407,Other,0,754,UTMA
131408,DSL,0,52810,VAL-ED Joint Venture L.L.P.
131408,FTTH,1,11618,VAL-ED Joint Venture L.L.P.
131408,Other,0,64743,VAL-ED Joint Venture L.L.P.
131409,FTTH,1,4802,"Valley Telecommunications Cooperative Association, Inc."
131411,DSL,0,20081,"Valley Telephone Cooperative, Inc."
131411,FTTH,1,17598,"Valley Telephone Cooperative, Inc."
131411,Other,0,8986,"Valley Telephone Cooperative, Inc."
131412,DSL,0,4595,"Valliant Telephone Company, Inc."
131412,Other,0,5005,"Valliant Telephone Company, Inc."
131413,DOCSIS,1,185291,Windstream Corporation
131413,DSL,1,8484043,Windstream Corporation
131413,FTTH,1,503187,Windstream Corporation
131413,Other,0,232,Windstream Corporation
131414,DSL,0,1975,"Van Buren Telephone Co., Inc."
131414,FTTH,0,2057,"Van Buren Telephone Co., Inc."
131415,FTTH,0,5535,Van Horne Cooperative Telephone Company
131416,DSL,0,2967,"VARCOMM, Inc."
131418,DSL,0,1071,Vaughnsville Telephone Company
131421,Other,1,35209,"Velociter Wireless, Inc."
131422,DSL,0,505,"Venture Communications Cooperative, Inc./Western Telephone Company"
131422,FTTH,1,26153,"Venture Communications Cooperative, Inc./Western Telephone Company"
131423,FTTH,0,3542,Venus Telephone Corporation
131425,DSL,0,49143586,Verizon Communications Inc.
131425,FTTH,1,34765005,Verizon Communications Inc.
131426,DSL,0,29635,"Vermont National Telephone Company, Inc."
131426,FTTH,1,29635,"Vermont National Telephone Company, Inc."
131427,DSL,0,702,"Vernon Telephone Cooperative, Inc."
131427,FTTH,1,22111,"Vernon Telephone Cooperative, Inc."
131431,DSL,0,1653,Viola Home Telephone Company
131431,FTTH,0,1281,Viola Home Telephone Company
131431,Other,0,3118,Viola Home Telephone Company
131441,DOCSIS,0,12016,Volcano Communications Company
131441,DSL,0,17074,Volcano Communications Company
131441,FTTH,0,2296,Volcano Communications Company
131441,Other,0,24403,Volcano Communications Company
131444,DSL,0,1850,Wabash Mutual Telephone Company
131444,FTTH,1,23277,Wabash Mutual Telephone Company
131444,Other,0,81424,Wabash Mutual Telephone Company
131445,DOCSIS,0,3457,"Wabash Telephone Cooperative, Inc."
131445,FTTH,1,31162,"Wabash Telephone Cooperative, Inc."
131448,DSL,0,1575,"Wamego Telephone Company, Inc."
131448,FTTH,1,20161,"Wamego Telephone Company, Inc."
131448,Other,0,2089,"Wamego Telephone Company, Inc."
131451,DSL,0,10752,Washington County Rural Telephone Cooperative
131451,FTTH,1,876,Washington County Rural Telephone Cooperative
131451,Other,0,138,Washington County Rural Telephone Cooperative
131453,FTTH,1,1120,Wave Wireless LLC
131453,Other,0,27970,Wave Wireless LLC
131454,DOCSIS,1,1908564,"WaveDivision Holdings, LLC"
131454,DSL,1,100188,"WaveDivision Holdings, LLC"
131454,FTTH,1,17,"WaveDivision Holdings, LLC"
131457,FTTH,0,9689,Webster-Calhoun Cooperative Telephone Association
131458,FTTH,0,7470,Wellman Cooperative Telephone Association
131458,Other,0,796,Wellman Cooperative Telephone Association
131459,DSL,1,11627,"West Carolina Rural Telephone Cooperative, Inc."
131459,FTTH,1,28116,"West Carolina Rural Telephone Cooperative, Inc."
131460,FTTH,1,10639,West Central Telephone Assn.
131461,DSL,0,4243,West Iowa Telephone Company
131461,FTTH,1,9431,West Iowa Telephone Company
131463,DSL,0,9046,West Liberty Telephone Company
131463,FTTH,1,7895,West Liberty Telephone Company
131463,Other,0,31875,West Liberty Telephone Company
131465,DSL,0,6292,West River Telecommunications Cooperative
131465,FTTH,1,30498,West River Telecommunications Cooperative
131466,DSL,0,8594,"West Texas Rural Telephone Coop., Inc."
131466,FTTH,0,19546,"West Texas Rural Telephone Coop., Inc."
131466,Other,0,481,"West Texas Rural Telephone Coop., Inc."
131467,DSL,0,16968,"West Wisconsin Telcom Cooperative, Inc."
131467,FTTH,1,17472,"West Wisconsin Telcom Cooperative, Inc."
131469,DSL,0,41029,"Westelcom Network, Inc."
131472,DOCSIS,0,1436,Western Iowa Telephone Association
131472,DSL,0,2741,Western Iowa Telephone Association
131472,FTTH,1,5240,Western Iowa Telephone Association
131473,Other,0,3532,Western Sonoma County Internet Cooperative Corporation
131475,DSL,0,2193,Western Wahkiakum County Telephone Company
131475,FTTH,0,2193,Western Wahkiakum County Telephone Company
131476,DSL,0,260,"Wes-Tex Telephone Cooperative, Inc."
131476,FTTH,1,8983,"Wes-Tex Telephone Cooperative, Inc."
131476,Other,0,29070,"Wes-Tex Telephone Cooperative, Inc."
131478,DSL,0,18792,Whidbey Telephone Company
131478,FTTH,1,9835,Whidbey Telephone Company
131480,DOCSIS,1,7116916,WideOpenWest
131480,DSL,0,6079,WideOpenWest
131480,FTTH,1,2116873,WideOpenWest
131481,FTTH,0,10230,Wiggins Telephone Association
131482,DOCSIS,0,340,"Wikstrom Telephone Company, Inc."
131482,DSL,0,11075,"Wikstrom Telephone Company, Inc."
131482,FTTH,1,5747,"Wikstrom Telephone Company, Inc."
131482,Other,0,23135,"Wikstrom Telephone Company, Inc."
131485,FTTH,1,20311,"Dycom Holding, Inc."
131486,DSL,0,10250,Wilkes Telecommunications
131486,FTTH,1,65437,Wilkes Telecommunications
131487,FTTH,0,189,Willard Telephone Company
131492,DOCSIS,0,2065,WinDBreak Cable
131493,DSL,0,13009,Winn Telephone Company
131493,FTTH,1,42680,Winn Telephone Company
131494,DSL,0,1629,Winnebago Cooperative Telephone Association
131494,FTTH,0,27349,Winnebago Cooperative Telephone Association
131497,DOCSIS,0,8941,"Wired or Wireless, Inc."
131497,Other,0,716289,"Wired or Wireless, Inc."
131505,DSL,0,1288,"Woodhull Communications, Inc."
131505,FTTH,0,2503,"Woodhull Communications, Inc."
131506,FTTH,0,3428,Woodstock Telephone Company
131506,Other,0,2456,Woodstock Telephone Company
131507,DSL,0,46836,Woolstock Mutual Telephone Assoc.
131507,Other,0,46836,Woolstock Mutual Telephone Assoc.
131510,FTTH,1,1170,Wyoming Mutual Telephone Company
131512,DOCSIS,0,201,"XIT Rural Telephone Cooperative, Inc."
131512,DSL,0,11921,"XIT Rural Telephone Cooperative, Inc."
131512,FTTH,0,4911,"XIT Rural Telephone Cooperative, Inc."
131512,Other,0,180,"XIT Rural Telephone Cooperative, Inc."
131516,DSL,0,64605,Yadkin Valley Telephone Membership Corporation
131516,FTTH,1,68831,Yadkin Valley Telephone Membership Corporation
131517,DSL,0,25916,"Yankee Telecom, Inc."
131517,FTTH,0,19039,"Yankee Telecom, Inc."
131518,DOCSIS,0,3770,"Yelcot Holding Group, Inc."
131518,DSL,0,22962,"Yelcot Holding Group, Inc."
131518,FTTH,1,23897,"Yelcot Holding Group, Inc."
131520,DSL,0,2221,Yeoman Telephone Company
131520,Other,0,389,Yeoman Telephone Company
131611,FTTH,1,63022,"Highland Telephone Cooperative, Inc. (KY & TN)"
131612,DSL,0,11532,Sharon Telephone Company (IA)
131612,FTTH,0,11532,Sharon Telephone Company (IA)
131613,DSL,0,10928,Sully Telephone Association
131613,FTTH,0,1765,Sully Telephone Association
131613,Other,0,10928,Sully Telephone Association
131900,DOCSIS,0,15643,"Cunningham Management, Inc."
131900,FTTH,0,2461,"Cunningham Management, Inc."
140001,DOCSIS,0,40434,"Access Cable Television, Inc."
140012,DSL,0,891,Axiom Technologies
140012,FTTH,0,907,Axiom Technologies
140012,Other,0,22087,Axiom Technologies
140016,FTTH,0,229,"Border to Border Communications, Inc."
140016,Other,0,13790,"Border to Border Communications, Inc."
140018,DOCSIS,1,144579,CableAmerica
140020,FTTH,1,62845,Chelan County PUD
140030,DSL,0,47421,Fail Telecommunication Corporation
140030,FTTH,1,18818,Fail Telecommunication Corporation
140032,FTTH,0,748,Farber Telephone Company
140033,DSL,0,2948,Filer Mutual Telephone Company
140033,FTTH,1,4610,Filer Mutual Telephone Company
140033,Other,0,28098,Filer Mutual Telephone Company
140036,DSL,0,2227,Ft. Jennings Telephone Company
140036,FTTH,0,4686,Ft. Jennings Telephone Company
140036,Other,0,2514,Ft. Jennings Telephone Company
140043,DSL,0,9596,"Hopi Telecommunications, Inc."
140043,Other,0,9596,"Hopi Telecommunications, Inc."
140048,Other,1,17599749,"JAB Wireless, Inc."
140050,Other,0,13033,JC Mickelson Inc.
140055,Other,0,15431,LAT Inc.
140059,FTTH,0,9045,Lonsdale Telephone Company
140063,Other,0,123714,Mercury Network Corporation
140064,FTTH,0,8352,"Defiance Holdings, LLC"
140064,Other,0,535934,"Defiance Holdings, LLC"
140076,DSL,0,2214,Reasnor Telephone Company
140078,Other,1,45263,"Royell Communications, Inc."
140080,DOCSIS,1,969100,Service Electric Cable TV Inc.
140084,Other,0,27048,SPITwSPOTS Inc.
140092,DSL,0,4668,"Twin Valley Management, Inc."
140092,FTTH,1,17884,"Twin Valley Management, Inc."
140092,Other,0,1092,"Twin Valley Management, Inc."
140097,DSL,0,1895,"Velocity Telephone, Inc."
140097,FTTH,0,6222,"Velocity Telephone, Inc."
140097,Other,0,0,"Velocity Telephone, Inc."
140101,DSL,0,392,West River Cooperative Telephone Company
140101,FTTH,0,6776,West River Cooperative Telephone Company
140105,Other,0,2395988,Wisper ISP Inc.
140106,DOCSIS,0,4571,"WTC Communications, Inc."
140106,DSL,0,4571,"WTC Communications, Inc."
150119,DSL,0,1234,Pattersonville Telephone Company (OH)
150119,Other,0,10885,Pattersonville Telephone Company (OH)
150120,DOCSIS,0,683,Mutual Telephone Company (KS)
150120,FTTH,1,2571,Mutual Telephone Company (KS)
150120,Other,0,15827,Mutual Telephone Company (KS)
150206,DOCSIS,1,595728,Vyve Broadband
150206,Other,0,5851,Vyve Broadband
150221,DSL,1,59124,"Benchmark Communications, LLC"
150221,FTTH,1,28167,"Benchmark Communications, LLC"
150221,Other,0,17495,"Benchmark Communications, LLC"
150225,DSL,0,2889,Buckland Telephone Co.
150225,FTTH,1,3021,Buckland Telephone Co.
150229,DSL,0,1539,"Bush-Tell, Inc."
150235,DOCSIS,0,11194,City of Camilla
150236,DOCSIS,0,19603,City of Moultrie
150237,FTTH,1,4208,City of North Kansas
150244,DOCSIS,0,354,Copper Mountain Consolidated Metro District
150245,Other,0,749,"CresComm WiFi, LLC"
150249,Other,0,42418,"DC Access, LLC"
150250,DOCSIS,0,1592,Diller Telephone Company
150250,DSL,0,407,Diller Telephone Company
150250,FTTH,0,1458,Diller Telephone Company
150250,Other,0,78556,Diller Telephone Company
150258,DOCSIS,1,71927,Ellijay Telephone Company
150258,DSL,0,29771,Ellijay Telephone Company
150258,FTTH,1,1752,Ellijay Telephone Company
150262,DSL,0,1143,"Gamewood, Inc."
150262,FTTH,1,7409,"Gamewood, Inc."
150262,Other,0,6997,"Gamewood, Inc."
150266,DOCSIS,0,17222,"Hanson Communications, Inc."
150266,DSL,0,37561,"Hanson Communications, Inc."
150266,FTTH,1,41862,"Hanson Communications, Inc."
150266,Other,0,17543,"Hanson Communications, Inc."
150270,FTTH,1,4105,"Intelliwave, LLC"
150270,Other,0,65508,"Intelliwave, LLC"
150272,Other,0,18,Iowa Connect Inc.
150281,FTTH,0,2661,Mayfield Electric & Water Systems
150281,Other,0,6091,Mayfield Electric & Water Systems
150287,DSL,0,8253,"Moapa Valley Telecommunications, Inc."
150287,FTTH,1,3091,"Moapa Valley Telecommunications, Inc."
150292,DOCSIS,0,551531,Northland Communications Corp.
150296,DOCSIS,0,12099,Otelco Inc.
150296,DSL,0,132392,Otelco Inc.
150296,FTTH,1,18692,Otelco Inc.
150296,Other,0,35341,Otelco Inc.
150312,FTTH,1,9943,Russellville Electric Plant Board
150312,Other,0,14754,Russellville Electric Plant Board
150313,DSL,0,20216,"Sacred Wind Communications, Inc."
150313,Other,0,36432,"Sacred Wind Communications, Inc."
150316,DSL,0,149932,Socket Telecom LLC
150316,FTTH,1,27438,Socket Telecom LLC
150317,DSL,0,18750,Wood County Telephone Company
150317,FTTH,1,33952,Wood County Telephone Company
150323,Other,0,2216,TecInfo
150325,Other,0,93780,"Tivcorp, Inc."
150327,FTTH,1,27324,"United Electric Cooperative, Inc."
150327,Other,0,4428,"United Electric Cooperative, Inc."
150330,Other,0,12220,"Upward Access, LLC"
150334,DOCSIS,0,365917,"WEHCO Video, Inc."
150335,Other,0,23927,"Wharton County Electric Cooperative, Inc."
150336,Other,0,156898,"Whiz to Coho, Inc."
150340,DOCSIS,0,806,"NTS, Inc."
150340,DSL,0,59589,"NTS, Inc."
150340,FTTH,1,76942,"NTS, Inc."
150340,Other,0,6815,"NTS, Inc."
150341,Other,0,1282,Yellowstone Media Design
150344,FTTH,0,15183,"M.C. Dean, Inc."
160101,Other,0,11916,"2Geton Net, Inc."
160103,FTTH,0,3193,Allband Communications Cooperative
160103,Other,0,29,Allband Communications Cooperative
160108,FTTH,1,156823,Bristol Tennessee Essential Services
160110,DOCSIS,0,41098,"Cablevision of Marion County, LLC"
160113,Other,0,26794,"Data Truck, LLC"
160115,Other,0,1033737,"E-Vergent.com, LLC"
160116,DSL,0,974466,"ECSIS.NET, LLC"
160116,Other,0,54321,"ECSIS.NET, LLC"
160118,DOCSIS,0,4731,Eastern Cable Corporation
160118,FTTH,0,664,Eastern Cable Corporation
160127,DOCSIS,0,84337,LICT Corporation
160127,DSL,0,159086,LICT Corporation
160127,FTTH,1,13895,LICT Corporation
160127,Other,0,97341,LICT Corporation
160129,DOCSIS,0,1529,Manning Municipal Communications and Television Systems Utility
160135,FTTH,0,1793,"Ogden Communications, Inc."
160135,Other,0,789,"Ogden Communications, Inc."
160141,DSL,0,9191,Plumas-Sierra Rural Electric Cooperative
160141,FTTH,1,8998,Plumas-Sierra Rural Electric Cooperative
160141,Other,0,9952,Plumas-Sierra Rural Electric Cooperative
160146,FTTH,0,10518,"Ralls Technologies, LLC"
160151,FTTH,0,613,"Southeastern Services, Inc."
160151,Other,0,5522,"Southeastern Services, Inc."
160157,DOCSIS,1,287140,"Zito Media, LP"
160160,DOCSIS,0,66319,"ImOn Communications, LLC"
160160,FTTH,1,32282,"ImOn Communications, LLC"
160162,Other,0,1587,"TerraNovaNet, Inc."
170014,DSL,0,2571,Atkins Telephone Company
170014,FTTH,0,2608,Atkins Telephone Company
170025,DOCSIS,1,1930,CMS Internet LLC
170025,FTTH,1,866,CMS Internet LLC
170025,Other,0,232183,CMS Internet LLC
170040,DSL,0,3193,"Dixie-Net, Inc."
170040,Other,0,4824,"Dixie-Net, Inc."
170044,DSL,0,236,Fishers Island Telephone Company
170047,Other,0,20547,"GMN Tri-County CAC, Inc."
170050,DOCSIS,0,5124,Harlan Municipal Utilities
170050,FTTH,0,2317,Harlan Municipal Utilities
170054,Other,0,192250,"InfoWest, Inc."
170058,FTTH,1,76235,Jackson Energy Authority
170062,FTTH,0,4375,La Porte City Telephone Company
170064,DOCSIS,1,20396,"Litestream Holdings, LLC"
170066,FTTH,1,18637,Monmouth Independence Network
170071,DOCSIS,0,84,"Newmax, LLC"
170071,FTTH,0,10,"Newmax, LLC"
170071,Other,0,43893,"Newmax, LLC"
170102,Other,0,0,"KC Online, Inc."
180006,DOCSIS,0,5288,Blue Mountain TV Cable Company
180009,FTTH,0,2232,Choicetel LLC
180010,FTTH,1,14840,City of Auburn
180012,DOCSIS,1,13752,"City of Elberton, Georgia"
180026,FTTH,1,130,"Front Range Internet, Inc."
180026,Other,0,1808,"Front Range Internet, Inc."
180039,FTTH,0,8128,"OneTone Telecom, Inc."
180039,Other,0,10348,"OneTone Telecom, Inc."
180048,Other,0,68442,"Rapid Systems, Inc."
180057,FTTH,0,5830,The T1 Company LLC
180061,FTTH,0,749,Velocity Online
180061,Other,0,338,Velocity Online
180064,DSL,0,0,"Web Fire Communications, Inc."
180064,Other,0,16373,"Web Fire Communications, Inc."
190002,Other,0,181178,101Netlink
190008,DOCSIS,1,23320,AM3 Holding Corp.
190008,DSL,1,29746,AM3 Holding Corp.
190008,FTTH,0,173,AM3 Holding Corp.
190013,DOCSIS,1,1867,Adams CATV Inc.
190015,DOCSIS,0,3235,"Aeneas Communications, LLC"
190015,DSL,0,16727,"Aeneas Communications, LLC"
190015,FTTH,1,25902,"Aeneas Communications, LLC"
190025,Other,0,10272,America Internet & Communications
190036,DSL,0,9906,"Aurora Communications, Inc."
190045,Other,0,2126,BeaDun Communications
190046,DOCSIS,0,3839,Beaver Valley Cable Company
190047,DOCSIS,0,31148,"Bee Line, Inc."
190053,DSL,0,27,"Bluebird Wireless Broadband Services, LLC"
190053,Other,0,13495,"Bluebird Wireless Broadband Services, LLC"
190056,Other,0,22910,"Blueriver Communications, Inc."
190058,FTTH,1,102599,"Board of Water, Light & Sinking Fund Commissioners"
190059,DOCSIS,0,16339,"Boycom Cablevision, Inc./Partel Broadband Telecommunications, Inc."
190059,FTTH,0,592,"Boycom Cablevision, Inc./Partel Broadband Telecommunications, Inc."
190059,Other,0,324,"Boycom Cablevision, Inc./Partel Broadband Telecommunications, Inc."
190066,FTTH,1,51913,Burlington Telecom
190069,DOCSIS,0,1999,"Cable Communications of Willsboro, Inc."
190069,FTTH,0,177,"Cable Communications of Willsboro, Inc."
190070,DOCSIS,1,32001,"CCI Systems, Inc."
190071,DOCSIS,0,6642,Cable Co-Op
190075,DOCSIS,0,3714,Catalina Broadband Solutions LLC
190080,FTTH,0,3067,City of Bellevue
190080,Other,0,3525,City of Bellevue
190081,FTTH,1,189200,City of Bristol
190083,Other,0,2436,City of Coffeyville
190084,FTTH,1,264,City of Glenwood Springs
190085,DOCSIS,0,2553,City of Hawarden
190089,DOCSIS,0,5948,City of Williamstown
190089,Other,0,9740,City of Williamstown
190093,Other,0,39836,Cloud Alliance LLC
190096,DOCSIS,0,15751,Coldwater Board of Public Utilities
190101,DOCSIS,0,5184,Community Cable Television Agency of O'Brien County
190101,FTTH,1,5184,Community Cable Television Agency of O'Brien County
190101,Other,0,16894,Community Cable Television Agency of O'Brien County
190102,DOCSIS,0,8232,Community Telecom Services
190103,Other,0,29227,"Computer Dynamics of NW Illinois, LLC"
190104,DSL,0,950,Comspan Communications
190104,FTTH,1,11571,Comspan Communications
190104,Other,0,1438,Comspan Communications
190107,DSL,0,211725,Connectto Communications Inc.
190108,DOCSIS,1,1392,Coon Rapids Municipal Utilities
190118,DSL,0,7076,"Delta Telecom, Inc."
190123,Other,0,282851,"DigitalPath, Inc."
190126,DSL,0,64870,Douglas Electric Cooperative Inc.
190126,FTTH,1,113544,Douglas Electric Cooperative Inc.
190126,Other,0,48016,Douglas Electric Cooperative Inc.
190130,DOCSIS,0,127,"Eastern Oregon Net, Inc."
190130,DSL,0,18709,"Eastern Oregon Net, Inc."
190130,FTTH,1,793,"Eastern Oregon Net, Inc."
190130,Other,0,16189,"Eastern Oregon Net, Inc."
190131,DOCSIS,1,19628,Easton Utilities Commission
190131,FTTH,1,750,Easton Utilities Commission
190134,FTTH,1,359879,Electric Power Board
190142,DSL,0,16436,e-Tel
190150,DSL,0,92032,FiberComm L.C.
190150,FTTH,1,7987,FiberComm L.C.
190150,Other,0,116436,FiberComm L.C.
190155,Other,0,1760,"Fisher Wireless Services, Inc."
190163,Other,0,1349,"Fulair, LLC"
190166,DSL,1,20693,Futurum Communications Corp.
190166,FTTH,1,277,Futurum Communications Corp.
190169,Other,0,100627,"Geneva On-Line, Inc."
190172,DOCSIS,0,13916,Golden Rain Foundation
190180,DOCSIS,0,2502,Grundy Center Municipal Light & Power
190181,DOCSIS,0,25067,Haefele TV Inc.
190181,FTTH,1,9269,Haefele TV Inc.
190182,DOCSIS,0,16093,Harlan Community Television Inc.
190184,Other,0,35308,Henderson Municipal Power & Light
190185,Other,0,2600,"Hidden Lake Wireless, Inc."
190187,FTTH,1,6243,Hopkinsville Electric System
190187,Other,0,32034,Hopkinsville Electric System
190188,Other,0,815238,Hudson Valley Wireless
190189,DSL,0,800647,"Huntleigh Telecommunications Group, Inc."
190192,DSL,0,76358,iLOKA Inc.
190193,Other,0,4224,"Indian Creek Internet Services, Inc."
190204,Other,0,1584,"IPacket Networks, LLC"
190207,DSL,0,4009,Jaguar Communications
190207,FTTH,0,69333,Jaguar Communications
190207,Other,0,16077,Jaguar Communications
190208,Other,0,31829,JB-Nets
190211,FTTH,1,8849,"Joink, LLC"
190211,Other,1,24076,"Joink, LLC"
190215,DOCSIS,0,32113,"Kings Bay Communications, Inc."
190218,DOCSIS,0,131,"Kuhn Communications, Inc."
190219,FTTH,1,117911,Lafayette City Parish Consolidated Government
190220,Other,0,4642,Landmark Wireless LLC
190223,FTTH,0,2871,Lenox Municipal Utilities
190227,DSL,0,10640,"Lightspeed Networks, Inc"
190227,FTTH,0,140,"Lightspeed Networks, Inc"
190232,Other,0,47872,"Martineer Wireless, Inc."
190233,DOCSIS,0,7909,Hilliary Communications
190233,DSL,0,1764,Hilliary Communications
190233,FTTH,1,4734,Hilliary Communications
190236,Other,0,1727018,"Mercury Wireless, Inc."
190239,DOCSIS,1,104611,MI Connection Communications System
190239,FTTH,1,6919,MI Connection Communications System
190244,Other,0,311372,Minnesota Valley Television Improvement Corporation
190265,DOCSIS,1,48257,Nittany Media Inc.
190265,FTTH,1,48257,Nittany Media Inc.
190265,Other,0,4430,Nittany Media Inc.
190281,DSL,0,3635,"OTZ Telephone Cooperative, Inc."
190282,FTTH,1,11867,Owensboro Municipal Utilities
190285,DOCSIS,0,11845,Parish Communications
190303,DSL,1,30182,Public Utility District No. 1 of Douglas County
190303,Other,0,5108,Public Utility District No. 1 of Douglas County
190304,FTTH,1,197,Pulaski Electric System
190305,DSL,0,139535,"Quantum Telecommunications, Inc."
190305,FTTH,0,3049,"Quantum Telecommunications, Inc."
190305,Other,1,134641,"Quantum Telecommunications, Inc."
190307,Other,1,13385,"QX Networking and Design, Inc."
190308,DOCSIS,1,83932,"R. M. Greene, Inc."
190311,Other,0,1316602,"Razzo Link, Inc."
190312,DOCSIS,0,18314,Reach Broadband
190312,Other,0,9901,Reach Broadband
190313,FTTH,0,1198,Rebeltec Communications LLC
190313,Other,0,34249,Rebeltec Communications LLC
190320,Other,0,47096,"SAA bright.net, Inc."
190323,DOCSIS,0,20005,Savage Communications Inc.
190335,Other,0,1564,Southern Ohio Communication Services Inc.
190336,Other,0,7757,Southern Tier Wireless
190337,DOCSIS,0,4730,Southern Vermont Cable Company
190341,Other,0,1542,Starlite Consulting Inc.
190342,Other,0,425363,StarTouch Broadband
190365,DOCSIS,0,10910,"Tel-Star Cablevision, Inc."
190367,FTTH,0,2153,The Utilities Board of the City of Sylacauga
190367,Other,0,38382,The Utilities Board of the City of Sylacauga
190370,FTTH,0,735,"Tim Ron Enterprises, LLC"
190380,DOCSIS,0,46441,"Troy Cablevision, Inc."
190380,DSL,0,12403,"Troy Cablevision, Inc."
190380,FTTH,1,137325,"Troy Cablevision, Inc."
190405,FTTH,1,23057,Westfield Gas and Electric
190406,DSL,0,72,Westgate Communications LLC
190407,Other,0,57584,"Wheatland Electric Cooperative, Inc."
190410,FTTH,1,9872,"IdeaTek Systems, Inc."
190416,Other,0,20747,"YHTI, Inc."
190419,Other,0,106315,Benton Rural Electric Association
190425,DSL,0,2855212,"Sonic Telecom, LLC"
190425,FTTH,1,441617,"Sonic Telecom, LLC"
190428,DSL,0,8350,"San Carlos Apache Telecommunications Utility, Inc."
190428,FTTH,0,5097,"San Carlos Apache Telecommunications Utility, Inc."
190429,DOCSIS,0,9407,Barbourville Utility Commission
190435,DSL,0,1082,"Citynet, LLC"
190435,FTTH,1,10409,"Citynet, LLC"
190435,Other,0,11942,"Citynet, LLC"
190438,DSL,0,61876,"Eaglenet, Inc."
190438,FTTH,0,1890,"Eaglenet, Inc."
190443,DOCSIS,1,16587,"Inside Connect Cable, LLC"
190448,DOCSIS,0,23948,"Sumner Cable TV, Inc."
190448,Other,0,234778,"Sumner Cable TV, Inc."
190501,FTTH,0,660,4 SIWI LLC
190501,Other,0,24785,4 SIWI LLC
190503,Other,0,16835,"Ken-Tenn Wireless, L.L.C."
